Calibration Curve RI	
X:	Y:
6.33333	8.651
6.33500	8.650
6.33667	8.649
6.33833	8.648
6.34000	8.648
6.34167	8.647
6.34333	8.646
6.34500	8.645
6.34667	8.645
6.34833	8.644
6.35000	8.643
6.35167	8.642
6.35333	8.642
6.35500	8.641
6.35667	8.640
6.35833	8.639
6.36000	8.639
6.36167	8.638
6.36333	8.637
6.36500	8.636
6.36667	8.636
6.36833	8.635
6.37000	8.634
6.37167	8.633
6.37333	8.633
6.37500	8.632
6.37667	8.631
6.37833	8.630
6.38000	8.630
6.38167	8.629
6.38333	8.628
6.38500	8.627
6.38667	8.627
6.38833	8.626
6.39000	8.625
6.39167	8.624
6.39333	8.624
6.39500	8.623
6.39667	8.622
6.39833	8.621
6.40000	8.621
6.40167	8.620
6.40333	8.619
6.40500	8.618
6.40667	8.618
6.40833	8.617
6.41000	8.616
6.41167	8.615
6.41333	8.615
6.41500	8.614
6.41667	8.613
6.41833	8.612
6.42000	8.612
6.42167	8.611
6.42333	8.610
6.42500	8.609
6.42667	8.609
6.42833	8.608
6.43000	8.607
6.43167	8.606
6.43333	8.606
6.43500	8.605
6.43667	8.604
6.43833	8.603
6.44000	8.603
6.44167	8.602
6.44333	8.601
6.44500	8.600
6.44667	8.600
6.44833	8.599
6.45000	8.598
6.45167	8.597
6.45333	8.597
6.45500	8.596
6.45667	8.595
6.45833	8.594
6.46000	8.594
6.46167	8.593
6.46333	8.592
6.46500	8.591
6.46667	8.591
6.46833	8.590
6.47000	8.589
6.47167	8.588
6.47333	8.588
6.47500	8.587
6.47667	8.586
6.47833	8.585
6.48000	8.585
6.48167	8.584
6.48333	8.583
6.48500	8.582
6.48667	8.582
6.48833	8.581
6.49000	8.580
6.49167	8.579
6.49333	8.579
6.49500	8.578
6.49667	8.577
6.49833	8.576
6.50000	8.576
6.50167	8.575
6.50333	8.574
6.50500	8.573
6.50667	8.573
6.50833	8.572
6.51000	8.571
6.51167	8.570
6.51333	8.570
6.51500	8.569
6.51667	8.568
6.51833	8.567
6.52000	8.567
6.52167	8.566
6.52333	8.565
6.52500	8.564
6.52667	8.564
6.52833	8.563
6.53000	8.562
6.53167	8.561
6.53333	8.561
6.53500	8.560
6.53667	8.559
6.53833	8.558
6.54000	8.558
6.54167	8.557
6.54333	8.556
6.54500	8.555
6.54667	8.555
6.54833	8.554
6.55000	8.553
6.55167	8.552
6.55333	8.552
6.55500	8.551
6.55667	8.550
6.55833	8.549
6.56000	8.549
6.56167	8.548
6.56333	8.547
6.56500	8.546
6.56667	8.546
6.56833	8.545
6.57000	8.544
6.57167	8.543
6.57333	8.543
6.57500	8.542
6.57667	8.541
6.57833	8.540
6.58000	8.540
6.58167	8.539
6.58333	8.538
6.58500	8.537
6.58667	8.537
6.58833	8.536
6.59000	8.535
6.59167	8.534
6.59333	8.534
6.59500	8.533
6.59667	8.532
6.59833	8.531
6.60000	8.531
6.60167	8.530
6.60333	8.529
6.60500	8.528
6.60667	8.528
6.60833	8.527
6.61000	8.526
6.61167	8.525
6.61333	8.525
6.61500	8.524
6.61667	8.523
6.61833	8.522
6.62000	8.522
6.62167	8.521
6.62333	8.520
6.62500	8.519
6.62667	8.519
6.62833	8.518
6.63000	8.517
6.63167	8.516
6.63333	8.516
6.63500	8.515
6.63667	8.514
6.63833	8.513
6.64000	8.513
6.64167	8.512
6.64333	8.511
6.64500	8.510
6.64667	8.510
6.64833	8.509
6.65000	8.508
6.65167	8.507
6.65333	8.507
6.65500	8.506
6.65667	8.505
6.65833	8.504
6.66000	8.504
6.66167	8.503
6.66333	8.502
6.66500	8.501
6.66667	8.501
6.66833	8.500
6.67000	8.499
6.67167	8.498
6.67333	8.498
6.67500	8.497
6.67667	8.496
6.67833	8.495
6.68000	8.495
6.68167	8.494
6.68333	8.493
6.68500	8.492
6.68667	8.492
6.68833	8.491
6.69000	8.490
6.69167	8.489
6.69333	8.489
6.69500	8.488
6.69667	8.487
6.69833	8.486
6.70000	8.486
6.70167	8.485
6.70333	8.484
6.70500	8.483
6.70667	8.483
6.70833	8.482
6.71000	8.481
6.71167	8.480
6.71333	8.480
6.71500	8.479
6.71667	8.478
6.71833	8.477
6.72000	8.477
6.72167	8.476
6.72333	8.475
6.72500	8.474
6.72667	8.474
6.72833	8.473
6.73000	8.472
6.73167	8.471
6.73333	8.471
6.73500	8.470
6.73667	8.469
6.73833	8.468
6.74000	8.468
6.74167	8.467
6.74333	8.466
6.74500	8.465
6.74667	8.465
6.74833	8.464
6.75000	8.463
6.75167	8.462
6.75333	8.462
6.75500	8.461
6.75667	8.460
6.75833	8.459
6.76000	8.459
6.76167	8.458
6.76333	8.457
6.76500	8.456
6.76667	8.456
6.76833	8.455
6.77000	8.454
6.77167	8.453
6.77333	8.453
6.77500	8.452
6.77667	8.451
6.77833	8.450
6.78000	8.450
6.78167	8.449
6.78333	8.448
6.78500	8.447
6.78667	8.447
6.78833	8.446
6.79000	8.445
6.79167	8.444
6.79333	8.444
6.79500	8.443
6.79667	8.442
6.79833	8.441
6.80000	8.441
6.80167	8.440
6.80333	8.439
6.80500	8.438
6.80667	8.438
6.80833	8.437
6.81000	8.436
6.81167	8.435
6.81333	8.435
6.81500	8.434
6.81667	8.433
6.81833	8.432
6.82000	8.432
6.82167	8.431
6.82333	8.430
6.82500	8.429
6.82667	8.429
6.82833	8.428
6.83000	8.427
6.83167	8.426
6.83333	8.426
6.83500	8.425
6.83667	8.424
6.83833	8.423
6.84000	8.423
6.84167	8.422
6.84333	8.421
6.84500	8.420
6.84667	8.420
6.84833	8.419
6.85000	8.418
6.85167	8.417
6.85333	8.417
6.85500	8.416
6.85667	8.415
6.85833	8.414
6.86000	8.414
6.86167	8.413
6.86333	8.412
6.86500	8.411
6.86667	8.411
6.86833	8.410
6.87000	8.409
6.87167	8.408
6.87333	8.408
6.87500	8.407
6.87667	8.406
6.87833	8.405
6.88000	8.405
6.88167	8.404
6.88333	8.403
6.88500	8.402
6.88667	8.402
6.88833	8.401
6.89000	8.400
6.89167	8.399
6.89333	8.399
6.89500	8.398
6.89667	8.397
6.89833	8.396
6.90000	8.396
6.90167	8.395
6.90333	8.394
6.90500	8.393
6.90667	8.393
6.90833	8.392
6.91000	8.391
6.91167	8.390
6.91333	8.390
6.91500	8.389
6.91667	8.388
6.91833	8.387
6.92000	8.387
6.92167	8.386
6.92333	8.385
6.92500	8.384
6.92667	8.384
6.92833	8.383
6.93000	8.382
6.93167	8.381
6.93333	8.381
6.93500	8.380
6.93667	8.379
6.93833	8.378
6.94000	8.378
6.94167	8.377
6.94333	8.376
6.94500	8.375
6.94667	8.375
6.94833	8.374
6.95000	8.373
6.95167	8.372
6.95333	8.372
6.95500	8.371
6.95667	8.370
6.95833	8.369
6.96000	8.369
6.96167	8.368
6.96333	8.367
6.96500	8.366
6.96667	8.366
6.96833	8.365
6.97000	8.364
6.97167	8.363
6.97333	8.363
6.97500	8.362
6.97667	8.361
6.97833	8.360
6.98000	8.360
6.98167	8.359
6.98333	8.358
6.98500	8.357
6.98667	8.357
6.98833	8.356
6.99000	8.355
6.99167	8.354
6.99333	8.354
6.99500	8.353
6.99667	8.352
6.99833	8.351
7.00000	8.351
7.00167	8.350
7.00333	8.349
7.00500	8.348
7.00667	8.348
7.00833	8.347
7.01000	8.346
7.01167	8.345
7.01333	8.345
7.01500	8.344
7.01667	8.343
7.01833	8.342
7.02000	8.342
7.02167	8.341
7.02333	8.340
7.02500	8.339
7.02667	8.339
7.02833	8.338
7.03000	8.337
7.03167	8.336
7.03333	8.336
7.03500	8.335
7.03667	8.334
7.03833	8.333
7.04000	8.333
7.04167	8.332
7.04333	8.331
7.04500	8.330
7.04667	8.330
7.04833	8.329
7.05000	8.328
7.05167	8.327
7.05333	8.327
7.05500	8.326
7.05667	8.325
7.05833	8.324
7.06000	8.324
7.06167	8.323
7.06333	8.322
7.06500	8.321
7.06667	8.321
7.06833	8.320
7.07000	8.319
7.07167	8.318
7.07333	8.318
7.07500	8.317
7.07667	8.316
7.07833	8.315
7.08000	8.315
7.08167	8.314
7.08333	8.313
7.08500	8.312
7.08667	8.312
7.08833	8.311
7.09000	8.310
7.09167	8.309
7.09333	8.309
7.09500	8.308
7.09667	8.307
7.09833	8.306
7.10000	8.306
7.10167	8.305
7.10333	8.304
7.10500	8.303
7.10667	8.303
7.10833	8.302
7.11000	8.301
7.11167	8.300
7.11333	8.300
7.11500	8.299
7.11667	8.298
7.11833	8.297
7.12000	8.297
7.12167	8.296
7.12333	8.295
7.12500	8.294
7.12667	8.294
7.12833	8.293
7.13000	8.292
7.13167	8.291
7.13333	8.291
7.13500	8.290
7.13667	8.289
7.13833	8.288
7.14000	8.288
7.14167	8.287
7.14333	8.286
7.14500	8.285
7.14667	8.285
7.14833	8.284
7.15000	8.283
7.15167	8.282
7.15333	8.282
7.15500	8.281
7.15667	8.280
7.15833	8.279
7.16000	8.279
7.16167	8.278
7.16333	8.277
7.16500	8.276
7.16667	8.276
7.16833	8.275
7.17000	8.274
7.17167	8.273
7.17333	8.273
7.17500	8.272
7.17667	8.271
7.17833	8.270
7.18000	8.270
7.18167	8.269
7.18333	8.268
7.18500	8.267
7.18667	8.267
7.18833	8.266
7.19000	8.265
7.19167	8.264
7.19333	8.264
7.19500	8.263
7.19667	8.262
7.19833	8.261
7.20000	8.261
7.20167	8.260
7.20333	8.259
7.20500	8.258
7.20667	8.258
7.20833	8.257
7.21000	8.256
7.21167	8.255
7.21333	8.255
7.21500	8.254
7.21667	8.253
7.21833	8.252
7.22000	8.252
7.22167	8.251
7.22333	8.250
7.22500	8.249
7.22667	8.249
7.22833	8.248
7.23000	8.247
7.23167	8.246
7.23333	8.246
7.23500	8.245
7.23667	8.244
7.23833	8.243
7.24000	8.243
7.24167	8.242
7.24333	8.241
7.24500	8.240
7.24667	8.240
7.24833	8.239
7.25000	8.238
7.25167	8.237
7.25333	8.237
7.25500	8.236
7.25667	8.235
7.25833	8.234
7.26000	8.234
7.26167	8.233
7.26333	8.232
7.26500	8.231
7.26667	8.231
7.26833	8.230
7.27000	8.229
7.27167	8.228
7.27333	8.228
7.27500	8.227
7.27667	8.226
7.27833	8.225
7.28000	8.225
7.28167	8.224
7.28333	8.223
7.28500	8.222
7.28667	8.222
7.28833	8.221
7.29000	8.220
7.29167	8.219
7.29333	8.219
7.29500	8.218
7.29667	8.217
7.29833	8.216
7.30000	8.216
7.30167	8.215
7.30333	8.214
7.30500	8.213
7.30667	8.213
7.30833	8.212
7.31000	8.211
7.31167	8.210
7.31333	8.210
7.31500	8.209
7.31667	8.208
7.31833	8.207
7.32000	8.207
7.32167	8.206
7.32333	8.205
7.32500	8.204
7.32667	8.204
7.32833	8.203
7.33000	8.202
7.33167	8.201
7.33333	8.201
7.33500	8.200
7.33667	8.199
7.33833	8.198
7.34000	8.198
7.34167	8.197
7.34333	8.196
7.34500	8.195
7.34667	8.195
7.34833	8.194
7.35000	8.193
7.35167	8.192
7.35333	8.192
7.35500	8.191
7.35667	8.190
7.35833	8.189
7.36000	8.189
7.36167	8.188
7.36333	8.187
7.36500	8.186
7.36667	8.186
7.36833	8.185
7.37000	8.184
7.37167	8.183
7.37333	8.183
7.37500	8.182
7.37667	8.181
7.37833	8.180
7.38000	8.180
7.38167	8.179
7.38333	8.178
7.38500	8.177
7.38667	8.177
7.38833	8.176
7.39000	8.175
7.39167	8.174
7.39333	8.174
7.39500	8.173
7.39667	8.172
7.39833	8.171
7.40000	8.171
7.40167	8.170
7.40333	8.169
7.40500	8.168
7.40667	8.168
7.40833	8.167
7.41000	8.166
7.41167	8.165
7.41333	8.165
7.41500	8.164
7.41667	8.163
7.41833	8.162
7.42000	8.162
7.42167	8.161
7.42333	8.160
7.42500	8.159
7.42667	8.159
7.42833	8.158
7.43000	8.157
7.43167	8.156
7.43333	8.156
7.43500	8.155
7.43667	8.154
7.43833	8.153
7.44000	8.153
7.44167	8.152
7.44333	8.151
7.44500	8.150
7.44667	8.150
7.44833	8.149
7.45000	8.148
7.45167	8.147
7.45333	8.147
7.45500	8.146
7.45667	8.145
7.45833	8.144
7.46000	8.144
7.46167	8.143
7.46333	8.142
7.46500	8.141
7.46667	8.141
7.46833	8.140
7.47000	8.139
7.47167	8.138
7.47333	8.138
7.47500	8.137
7.47667	8.136
7.47833	8.135
7.48000	8.135
7.48167	8.134
7.48333	8.133
7.48500	8.132
7.48667	8.132
7.48833	8.131
7.49000	8.130
7.49167	8.129
7.49333	8.129
7.49500	8.128
7.49667	8.127
7.49833	8.126
7.50000	8.126
7.50167	8.125
7.50333	8.124
7.50500	8.123
7.50667	8.123
7.50833	8.122
7.51000	8.121
7.51167	8.120
7.51333	8.120
7.51500	8.119
7.51667	8.118
7.51833	8.117
7.52000	8.117
7.52167	8.116
7.52333	8.115
7.52500	8.114
7.52667	8.114
7.52833	8.113
7.53000	8.112
7.53167	8.111
7.53333	8.111
7.53500	8.110
7.53667	8.109
7.53833	8.108
7.54000	8.108
7.54167	8.107
7.54333	8.106
7.54500	8.105
7.54667	8.105
7.54833	8.104
7.55000	8.103
7.55167	8.102
7.55333	8.102
7.55500	8.101
7.55667	8.100
7.55833	8.099
7.56000	8.099
7.56167	8.098
7.56333	8.097
7.56500	8.096
7.56667	8.096
7.56833	8.095
7.57000	8.094
7.57167	8.093
7.57333	8.093
7.57500	8.092
7.57667	8.091
7.57833	8.090
7.58000	8.090
7.58167	8.089
7.58333	8.088
7.58500	8.087
7.58667	8.087
7.58833	8.086
7.59000	8.085
7.59167	8.084
7.59333	8.084
7.59500	8.083
7.59667	8.082
7.59833	8.081
7.60000	8.081
7.60167	8.080
7.60333	8.079
7.60500	8.078
7.60667	8.078
7.60833	8.077
7.61000	8.076
7.61167	8.075
7.61333	8.075
7.61500	8.074
7.61667	8.073
7.61833	8.072
7.62000	8.072
7.62167	8.071
7.62333	8.070
7.62500	8.069
7.62667	8.069
7.62833	8.068
7.63000	8.067
7.63167	8.066
7.63333	8.066
7.63500	8.065
7.63667	8.064
7.63833	8.063
7.64000	8.063
7.64167	8.062
7.64333	8.061
7.64500	8.060
7.64667	8.060
7.64833	8.059
7.65000	8.058
7.65167	8.057
7.65333	8.057
7.65500	8.056
7.65667	8.055
7.65833	8.054
7.66000	8.054
7.66167	8.053
7.66333	8.052
7.66500	8.051
7.66667	8.051
7.66833	8.050
7.67000	8.049
7.67167	8.048
7.67333	8.048
7.67500	8.047
7.67667	8.046
7.67833	8.045
7.68000	8.045
7.68167	8.044
7.68333	8.043
7.68500	8.042
7.68667	8.042
7.68833	8.041
7.69000	8.040
7.69167	8.039
7.69333	8.039
7.69500	8.038
7.69667	8.037
7.69833	8.036
7.70000	8.036
7.70167	8.035
7.70333	8.034
7.70500	8.033
7.70667	8.033
7.70833	8.032
7.71000	8.031
7.71167	8.030
7.71333	8.030
7.71500	8.029
7.71667	8.028
7.71833	8.027
7.72000	8.027
7.72167	8.026
7.72333	8.025
7.72500	8.024
7.72667	8.024
7.72833	8.023
7.73000	8.022
7.73167	8.021
7.73333	8.021
7.73500	8.020
7.73667	8.019
7.73833	8.018
7.74000	8.018
7.74167	8.017
7.74333	8.016
7.74500	8.015
7.74667	8.015
7.74833	8.014
7.75000	8.013
7.75167	8.012
7.75333	8.012
7.75500	8.011
7.75667	8.010
7.75833	8.009
7.76000	8.009
7.76167	8.008
7.76333	8.007
7.76500	8.006
7.76667	8.006
7.76833	8.005
7.77000	8.004
7.77167	8.003
7.77333	8.003
7.77500	8.002
7.77667	8.001
7.77833	8.000
7.78000	8.000
7.78167	7.999
7.78333	7.998
7.78500	7.997
7.78667	7.997
7.78833	7.996
7.79000	7.995
7.79167	7.994
7.79333	7.994
7.79500	7.993
7.79667	7.992
7.79833	7.991
7.80000	7.991
7.80167	7.990
7.80333	7.989
7.80500	7.988
7.80667	7.988
7.80833	7.987
7.81000	7.986
7.81167	7.985
7.81333	7.985
7.81500	7.984
7.81667	7.983
7.81833	7.982
7.82000	7.982
7.82167	7.981
7.82333	7.980
7.82500	7.979
7.82667	7.979
7.82833	7.978
7.83000	7.977
7.83167	7.976
7.83333	7.976
7.83500	7.975
7.83667	7.974
7.83833	7.973
7.84000	7.973
7.84167	7.972
7.84333	7.971
7.84500	7.970
7.84667	7.970
7.84833	7.969
7.85000	7.968
7.85167	7.967
7.85333	7.967
7.85500	7.966
7.85667	7.965
7.85833	7.964
7.86000	7.964
7.86167	7.963
7.86333	7.962
7.86500	7.961
7.86667	7.961
7.86833	7.960
7.87000	7.959
7.87167	7.958
7.87333	7.958
7.87500	7.957
7.87667	7.956
7.87833	7.955
7.88000	7.955
7.88167	7.954
7.88333	7.953
7.88500	7.952
7.88667	7.952
7.88833	7.951
7.89000	7.950
7.89167	7.949
7.89333	7.949
7.89500	7.948
7.89667	7.947
7.89833	7.946
7.90000	7.946
7.90167	7.945
7.90333	7.944
7.90500	7.943
7.90667	7.943
7.90833	7.942
7.91000	7.941
7.91167	7.940
7.91333	7.940
7.91500	7.939
7.91667	7.938
7.91833	7.937
7.92000	7.937
7.92167	7.936
7.92333	7.935
7.92500	7.934
7.92667	7.934
7.92833	7.933
7.93000	7.932
7.93167	7.931
7.93333	7.931
7.93500	7.930
7.93667	7.929
7.93833	7.928
7.94000	7.928
7.94167	7.927
7.94333	7.926
7.94500	7.925
7.94667	7.925
7.94833	7.924
7.95000	7.923
7.95167	7.922
7.95333	7.922
7.95500	7.921
7.95667	7.920
7.95833	7.919
7.96000	7.919
7.96167	7.918
7.96333	7.917
7.96500	7.916
7.96667	7.916
7.96833	7.915
7.97000	7.914
7.97167	7.913
7.97333	7.913
7.97500	7.912
7.97667	7.911
7.97833	7.910
7.98000	7.910
7.98167	7.909
7.98333	7.908
7.98500	7.907
7.98667	7.907
7.98833	7.906
7.99000	7.905
7.99167	7.904
7.99333	7.904
7.99500	7.903
7.99667	7.902
7.99833	7.901
8.00000	7.901
8.00167	7.900
8.00333	7.899
8.00500	7.898
8.00667	7.898
8.00833	7.897
8.01000	7.896
8.01167	7.895
8.01333	7.895
8.01500	7.894
8.01667	7.893
8.01833	7.892
8.02000	7.892
8.02167	7.891
8.02333	7.890
8.02500	7.889
8.02667	7.889
8.02833	7.888
8.03000	7.887
8.03167	7.886
8.03333	7.886
8.03500	7.885
8.03667	7.884
8.03833	7.883
8.04000	7.883
8.04167	7.882
8.04333	7.881
8.04500	7.880
8.04667	7.880
8.04833	7.879
8.05000	7.878
8.05167	7.877
8.05333	7.877
8.05500	7.876
8.05667	7.875
8.05833	7.874
8.06000	7.874
8.06167	7.873
8.06333	7.872
8.06498	7.871
8.06667	7.871
8.06833	7.870
8.07000	7.869
8.07167	7.868
8.07333	7.868
8.07500	7.867
8.07667	7.866
8.07833	7.865
8.08000	7.865
8.08167	7.864
8.08333	7.863
8.08500	7.862
8.08667	7.862
8.08833	7.861
8.09000	7.860
8.09167	7.859
8.09333	7.859
8.09500	7.858
8.09667	7.857
8.09833	7.856
8.10000	7.856
8.10167	7.855
8.10333	7.854
8.10500	7.853
8.10667	7.853
8.10833	7.852
8.11000	7.851
8.11167	7.850
8.11333	7.850
8.11500	7.849
8.11667	7.848
8.11833	7.847
8.12000	7.847
8.12167	7.846
8.12333	7.845
8.12500	7.844
8.12667	7.844
8.12833	7.843
8.13000	7.842
8.13167	7.841
8.13333	7.841
8.13500	7.840
8.13667	7.839
8.13833	7.838
8.14000	7.838
8.14167	7.837
8.14333	7.836
8.14500	7.835
8.14667	7.835
8.14833	7.834
8.15000	7.833
8.15167	7.832
8.15333	7.832
8.15500	7.831
8.15667	7.830
8.15833	7.829
8.16000	7.829
8.16167	7.828
8.16333	7.827
8.16500	7.826
8.16667	7.826
8.16833	7.825
8.17000	7.824
8.17167	7.823
8.17333	7.823
8.17500	7.822
8.17667	7.821
8.17833	7.820
8.18000	7.820
8.18167	7.819
8.18333	7.818
8.18500	7.817
8.18667	7.817
8.18833	7.816
8.19000	7.815
8.19167	7.814
8.19333	7.814
8.19500	7.813
8.19667	7.812
8.19833	7.811
8.20000	7.811
8.20167	7.810
8.20333	7.809
8.20500	7.808
8.20667	7.808
8.20833	7.807
8.21000	7.806
8.21167	7.805
8.21333	7.805
8.21500	7.804
8.21667	7.803
8.21833	7.802
8.22000	7.802
8.22167	7.801
8.22333	7.800
8.22500	7.799
8.22667	7.799
8.22833	7.798
8.23000	7.797
8.23167	7.796
8.23333	7.796
8.23500	7.795
8.23667	7.794
8.23833	7.793
8.24000	7.793
8.24167	7.792
8.24333	7.791
8.24500	7.790
8.24667	7.790
8.24833	7.789
8.25000	7.788
8.25167	7.787
8.25333	7.787
8.25500	7.786
8.25667	7.785
8.25833	7.784
8.26000	7.784
8.26167	7.783
8.26333	7.782
8.26500	7.781
8.26667	7.781
8.26833	7.780
8.27000	7.779
8.27167	7.778
8.27333	7.778
8.27500	7.777
8.27667	7.776
8.27833	7.775
8.28000	7.775
8.28167	7.774
8.28333	7.773
8.28500	7.772
8.28667	7.772
8.28833	7.771
8.29000	7.770
8.29167	7.769
8.29333	7.769
8.29500	7.768
8.29667	7.767
8.29833	7.766
8.30000	7.766
8.30167	7.765
8.30333	7.764
8.30500	7.763
8.30667	7.763
8.30833	7.762
8.31000	7.761
8.31167	7.760
8.31333	7.760
8.31500	7.759
8.31667	7.758
8.31833	7.757
8.32000	7.757
8.32167	7.756
8.32333	7.755
8.32500	7.754
8.32667	7.754
8.32833	7.753
8.33000	7.752
8.33167	7.751
8.33333	7.751
8.33500	7.750
8.33667	7.749
8.33833	7.748
8.34000	7.748
8.34167	7.747
8.34333	7.746
8.34500	7.745
8.34667	7.745
8.34833	7.744
8.35000	7.743
8.35167	7.742
8.35333	7.742
8.35500	7.741
8.35667	7.740
8.35833	7.739
8.36000	7.739
8.36167	7.738
8.36333	7.737
8.36500	7.736
8.36667	7.736
8.36833	7.735
8.37000	7.734
8.37167	7.733
8.37333	7.733
8.37500	7.732
8.37667	7.731
8.37833	7.730
8.38000	7.730
8.38167	7.729
8.38333	7.728
8.38500	7.727
8.38667	7.727
8.38833	7.726
8.39000	7.725
8.39167	7.724
8.39333	7.724
8.39500	7.723
8.39667	7.722
8.39833	7.721
8.40000	7.721
8.40167	7.720
8.40333	7.719
8.40500	7.718
8.40667	7.718
8.40833	7.717
8.41000	7.716
8.41167	7.715
8.41333	7.715
8.41500	7.714
8.41667	7.713
8.41833	7.712
8.42000	7.712
8.42167	7.711
8.42333	7.710
8.42500	7.709
8.42667	7.709
8.42833	7.708
8.43000	7.707
8.43167	7.706
8.43333	7.706
8.43500	7.705
8.43667	7.704
8.43833	7.703
8.44000	7.703
8.44167	7.702
8.44333	7.701
8.44500	7.700
8.44667	7.700
8.44833	7.699
8.45000	7.698
8.45167	7.697
8.45333	7.697
8.45500	7.696
8.45667	7.695
8.45833	7.694
8.46000	7.694
8.46167	7.693
8.46333	7.692
8.46500	7.691
8.46667	7.691
8.46833	7.690
8.47000	7.689
8.47167	7.688
8.47333	7.688
8.47500	7.687
8.47667	7.686
8.47833	7.685
8.48000	7.685
8.48167	7.684
8.48333	7.683
8.48500	7.682
8.48667	7.682
8.48833	7.681
8.49000	7.680
8.49167	7.679
8.49333	7.679
8.49500	7.678
8.49667	7.677
8.49833	7.676
8.50000	7.676
8.50167	7.675
8.50333	7.674
8.50500	7.673
8.50667	7.673
8.50833	7.672
8.51000	7.671
8.51167	7.670
8.51333	7.670
8.51500	7.669
8.51667	7.668
8.51833	7.667
8.52000	7.667
8.52167	7.666
8.52333	7.665
8.52500	7.664
8.52667	7.664
8.52833	7.663
8.53000	7.662
8.53167	7.661
8.53333	7.661
8.53500	7.660
8.53667	7.659
8.53833	7.658
8.54000	7.658
8.54167	7.657
8.54333	7.656
8.54500	7.655
8.54667	7.655
8.54833	7.654
8.55000	7.653
8.55167	7.652
8.55333	7.652
8.55500	7.651
8.55667	7.650
8.55833	7.649
8.56000	7.649
8.56167	7.648
8.56333	7.647
8.56500	7.646
8.56667	7.646
8.56833	7.645
8.57000	7.644
8.57167	7.643
8.57333	7.643
8.57500	7.642
8.57667	7.641
8.57833	7.640
8.58000	7.640
8.58167	7.639
8.58333	7.638
8.58500	7.637
8.58667	7.637
8.58833	7.636
8.59000	7.635
8.59167	7.634
8.59333	7.634
8.59500	7.633
8.59667	7.632
8.59833	7.631
8.60000	7.631
8.60167	7.630
8.60333	7.629
8.60500	7.628
8.60667	7.628
8.60833	7.627
8.61000	7.626
8.61167	7.625
8.61333	7.625
8.61500	7.624
8.61667	7.623
8.61833	7.622
8.62000	7.622
8.62167	7.621
8.62333	7.620
8.62500	7.619
8.62667	7.619
8.62833	7.618
8.63000	7.617
8.63167	7.616
8.63333	7.616
8.63500	7.615
8.63667	7.614
8.63833	7.613
8.64000	7.613
8.64167	7.612
8.64333	7.611
8.64500	7.610
8.64667	7.610
8.64833	7.609
8.65000	7.608
8.65167	7.607
8.65333	7.606
8.65500	7.606
8.65667	7.605
8.65833	7.604
8.66000	7.603
8.66167	7.603
8.66333	7.602
8.66500	7.601
8.66667	7.600
8.66833	7.600
8.67000	7.599
8.67167	7.598
8.67333	7.597
8.67500	7.597
8.67667	7.596
8.67833	7.595
8.68000	7.594
8.68167	7.594
8.68333	7.593
8.68500	7.592
8.68667	7.591
8.68833	7.591
8.69000	7.590
8.69167	7.589
8.69333	7.588
8.69500	7.588
8.69667	7.587
8.69833	7.586
8.70000	7.585
8.70167	7.585
8.70333	7.584
8.70500	7.583
8.70667	7.582
8.70833	7.582
8.71000	7.581
8.71167	7.580
8.71333	7.579
8.71500	7.579
8.71667	7.578
8.71833	7.577
8.72000	7.576
8.72167	7.576
8.72333	7.575
8.72500	7.574
8.72667	7.573
8.72833	7.573
8.73000	7.572
8.73167	7.571
8.73333	7.570
8.73500	7.570
8.73667	7.569
8.73833	7.568
8.74000	7.567
8.74167	7.567
8.74333	7.566
8.74500	7.565
8.74667	7.564
8.74833	7.564
8.75000	7.563
8.75167	7.562
8.75333	7.561
8.75500	7.561
8.75667	7.560
8.75833	7.559
8.76000	7.558
8.76167	7.558
8.76333	7.557
8.76500	7.556
8.76667	7.555
8.76833	7.555
8.77000	7.554
8.77167	7.553
8.77333	7.552
8.77500	7.552
8.77667	7.551
8.77833	7.550
8.78000	7.549
8.78167	7.549
8.78333	7.548
8.78500	7.547
8.78667	7.546
8.78833	7.546
8.79000	7.545
8.79167	7.544
8.79333	7.543
8.79500	7.543
8.79667	7.542
8.79833	7.541
8.80000	7.540
8.80167	7.540
8.80333	7.539
8.80500	7.538
8.80667	7.537
8.80833	7.537
8.81000	7.536
8.81167	7.535
8.81333	7.534
8.81500	7.534
8.81667	7.533
8.81833	7.532
8.82000	7.531
8.82167	7.531
8.82333	7.530
8.82500	7.529
8.82667	7.528
8.82833	7.528
8.83000	7.527
8.83167	7.526
8.83333	7.525
8.83500	7.525
8.83667	7.524
8.83833	7.523
8.84000	7.522
8.84167	7.522
8.84333	7.521
8.84500	7.520
8.84667	7.519
8.84833	7.519
8.85000	7.518
8.85167	7.517
8.85333	7.516
8.85500	7.516
8.85667	7.515
8.85833	7.514
8.86000	7.513
8.86167	7.513
8.86333	7.512
8.86500	7.511
8.86667	7.510
8.86833	7.510
8.87000	7.509
8.87167	7.508
8.87333	7.507
8.87500	7.507
8.87667	7.506
8.87833	7.505
8.88000	7.504
8.88167	7.504
8.88333	7.503
8.88500	7.502
8.88667	7.501
8.88833	7.501
8.89000	7.500
8.89167	7.499
8.89333	7.498
8.89500	7.498
8.89667	7.497
8.89833	7.496
8.90000	7.495
8.90167	7.495
8.90333	7.494
8.90500	7.493
8.90667	7.492
8.90833	7.492
8.91000	7.491
8.91167	7.490
8.91333	7.489
8.91500	7.489
8.91667	7.488
8.91833	7.487
8.92000	7.486
